id,ra,dec,in_cw_miri,in_primer_nircam,in_primer_miri,m814,m115,m150,m277,m444,m770,snr814,snr115,snr150,snr277,snr444,snr770,primer_m606,primer_m814,primer_m090,primer_m115,primer_m150,primer_m200,primer_m277,primer_m356,primer_m410,primer_m444,primer_m770,primer_m1800,primer_snr606,primer_snr814,primer_snr090,primer_snr115,primer_snr150,primer_snr200,primer_snr277,primer_snr356,primer_snr410,primer_snr444,primer_snr770,primer_snr1800,z_qso_med,z_qso_u68,z_qso_l68,logLbol_med,logLbol_u68,logLbol_l68,Av_qso_med,Av_qso_u68,Av_qso_l68,chi2_qso,z_gal_med,z_gal_u68,z_gal_l68,logMstar_med,logMstar_u68,logMstar_l68,SFR_100_med,SFR_100_u68,SFR_100_l68,Av_gal_med,Av_gal_u68,Av_gal_l68,chi2_gal,chi2_bd,C444,Reff444_med,Reff444_u68,Reff444_l68,Muv_int_med,Muv_int_u68,Muv_int_l68,PB_MIRI,PB_NIRCAM,PB_MIRI_NIRCAM
16692,149.76949122636057,2.1389713357435385,0,0,0,29.11033682927388,29.32233947048061,-99.0,28.433223152980528,26.751574669572573,-99.0,0.8670869290030474,0.4659338690728754,-0.1331199726560653,3.182564230166322,12.00449806043916,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,6.574163022205535,8.59958450973927,5.316116862817824,45.47654588562841,45.8796409880912,45.08672424149817,3.103454608413079,4.771115761061788,2.173131073345674,0.517,6.45182005194256,8.513225755055554,4.915195816321612,9.737064689488363,10.279240492502998,9.353201566090682,29.23040172247993,102.7442686102843,12.715392621040596,2.848600104780224,4.412619299838672,1.8667629686903944,0.42,2.3288011526227144,0.5812187212860639,28.47777394570907,36.9501679291979,18.745585809316644,-21.39862663801284,-20.40846627804649,-22.452634766208323,0,1,0
17632,149.7696491957107,2.148893525723958,0,0,0,32.83515167756367,29.14886541299658,-99.0,29.96671378630174,26.728770095396964,-99.0,0.0218758918572416,0.593817516321633,-0.2762510137266305,0.8018701712898763,13.762934965104137,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,7.739366850735299,8.827024717857077,6.199062373372187,46.02858790772862,46.40619905654811,45.610063035960366,4.342157381206823,5.249370937986416,3.380523424813619,0.311,6.914720517430788,8.758154248335652,5.4135761366301365,10.343653038950006,10.987708388188974,9.801221932563996,116.21603122044766,535.6144687038878,35.715714997776146,4.168873080646617,5.2613584841015655,2.96116835097581,0.317,0.3968731832334563,0.630723907857806,25.14851685135412,31.77675052995292,16.50943669701353,-22.49451658131768,-21.49189462374735,-23.330693981491542,0,1,0
18065,149.77124722277622,2.1520263017476147,0,0,0,27.270900017535496,28.27933574778984,27.958186684937804,27.53566983580411,25.9525150789011,-99.0,2.384753704158614,0.954594919794168,2.859116690462528,4.940038852103768,18.134288605197828,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,5.884678564465325,7.7450826190238224,5.340954797926786,45.84595291751504,46.18197375784879,45.47753543791527,3.929569168745988,5.22118058842151,2.4979112925985976,1.917,5.159608343383715,7.0510284386897695,4.471012681832132,9.9908109441868,10.368811270227972,9.63334032883581,58.241539508557366,128.79947455433023,27.285392879651383,4.131662099836207,5.316071106698128,2.60668022500088,0.802,5.864800343909539,0.5681535182835845,26.90696245548733,31.28296866124092,22.90617966425744,-22.60675938629523,-21.50650282065701,-23.555591378403467,0,1,0
19068,149.7820147651862,2.1567677735626325,0,0,0,28.678743321974075,-99.0,-99.0,28.68507970193929,27.18164064243433,-99.0,1.3033930449337594,-0.2153243050067931,-1.1679052381038693,3.291144724808376,11.382108497326255,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,6.466605714109762,8.565279904105612,5.064926649499027,45.24816213043499,45.582795769624255,44.84447693564808,2.7517821381535468,4.698720669470443,1.9612767399839517,2.103,6.703149133829385,8.697619808566028,5.119083041412219,9.443109783332048,9.820314026422285,9.1141019560298,14.881475065414683,35.785550420056474,7.279122648193555,2.2294284930822807,3.4114270737118555,1.520438835503988,2.146,6.058129723133898,0.6558726819001138,9.469474454452945,17.649030842959785,3.791672756394094,-20.733906701421688,-19.877423474129127,-22.024439117163304,0,1,0
26156,149.88698458962378,2.1834304449752344,0,0,0,29.059044636245112,-99.0,28.101112040014332,28.39414720005645,26.28346393882188,-99.0,0.7799334505750748,-0.456289535183741,2.744244033603079,2.693744487714977,14.638007627936156,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,7.2744379486816015,9.055937912492906,5.800394625554793,45.99086440961441,46.6089091350247,45.51637515673016,3.8076196834385625,5.094925448359555,2.764962352556117,0.846,6.958312241609583,8.84868465694269,5.15125355482565,10.27690365335176,10.987847896978346,9.749477217181216,101.9585767040346,527.9776223988661,31.35224449750311,3.6526547896826926,4.847034136358548,2.5508776665292614,0.922,1.9211217325451528,0.5762609287991272,26.95676160162017,32.65513607620897,20.42029562711349,-22.50176683492017,-21.384850215753456,-23.690080846217924,0,1,0
27062,149.82369358071338,2.21467743485587,0,0,0,28.909098691227992,28.311581851723112,-99.0,28.82103786285927,27.275301674017182,-99.0,1.736564579283851,1.3433157693386184,-0.2012563871915523,2.7698847318127515,9.200322872130958,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,6.084180090811323,7.921775050817488,5.137759160119559,45.273812959474974,45.68532384827235,44.89949283303103,3.6779760832201713,5.254655258917763,2.329087337310685,1.33,5.730473898057001,7.923321092684021,4.618562579828102,9.446242665324432,9.964182710663753,9.03836761976136,15.236175479011283,44.98606603173812,6.238046345636948,3.272381990478719,4.969539078422747,1.921686532661684,1.243,4.776369061896268,0.6340491599972677,5.823600669367996,11.707826179123671,2.68257881112932,-21.103753100649904,-20.080086111291024,-22.244652179106897,0,1,0
27100,149.80933336555432,2.220339484462784,0,0,0,30.457468871220502,28.2015275054081,-99.0,28.58889072693878,26.416790696522725,-99.0,0.2860958638614783,1.094500680137158,-0.8262464373751164,2.113063035385715,13.194181378246046,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,6.889631442447113,8.55698962955112,5.681676108929237,45.84183921064779,46.2434127621188,45.42341655884304,3.683362109259976,4.999522538333946,2.693411004890535,1.266,6.70152458475339,8.421076313298117,5.123653004891853,10.170560511144496,10.764061158469252,9.680392571156316,79.7349838626038,306.914134122978,26.167352185558777,3.4684748714763467,4.681950282576487,2.51808734010782,1.303,3.168107202582879,0.5990054339918006,23.26664743424331,29.901407938956662,16.791179652719926,-22.19456653088068,-21.24568921480159,-23.17242101548884,0,1,0
29753,149.83121319305758,2.236208305506095,1,0,0,28.309346322510365,28.49193202353373,-99.0,28.351284546024928,26.47920456256076,25.68157056916681,1.833206318158344,1.1466816241924969,-1.6001917031899815,3.638596384866249,17.794902260969675,8.725755692601583,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,6.009959387193658,7.6288945751259805,5.394916414092392,45.59442204044319,45.83256030221972,45.32409667796388,3.55974987417322,4.495881236769624,2.558570097818512,4.297,6.767288445765537,8.293266272699737,5.464800959835946,9.56489660638394,9.8312263100117,9.225149061514356,18.75008913671828,32.661571867825465,10.882133358793851,2.0619483760232917,2.753726503485898,1.534640679949436,4.165,66.70871708985155,0.6546252649961538,2.789378887061692,4.598898133090708,1.395090638554592,-21.899954733691423,-20.977850425426976,-22.77124804992742,1,0,0
36933,149.830359418659,2.286941509053535,1,0,0,-99.0,28.10113885626216,29.361743809736947,28.59037334713311,26.96766876715949,26.317029308672996,-0.2815396865335599,1.655148438793301,1.184363393060296,2.9847030216050165,10.742738210468756,4.761022977341288,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,6.38292769836106,8.009122455918881,5.475388592334085,45.32009275250737,45.6084230723078,45.00017594591504,3.0891777538862626,4.330543154899917,2.207337018926042,1.02,7.188488962862018,8.47126818974268,5.735056301738989,9.323028739422826,9.570197998929263,9.005540192008942,11.33792053760394,19.233073461544183,6.251015764918927,1.7800074352590511,2.402887263235909,1.3380235567831011,1.27,17.304128238099576,0.6030558001600577,28.70565097467727,35.909551119563936,20.375581080570704,-21.091154239066256,-20.209852951213712,-22.0513063609018,1,0,0
37490,149.87883904236182,2.273470086393743,1,0,0,27.96431659242055,29.3251465983178,29.442005100206305,28.52467269330726,26.863347948797383,25.829636357217392,1.5853912910738577,0.493305678748126,1.2306214734551886,3.627118656210411,13.230837926588825,5.514479346494022,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,6.481415970123922,8.256718342054121,5.243307865783564,45.55019692068002,45.80528188149556,45.23222138776178,3.5504845869345814,5.102834255124807,2.371951038514934,1.666,6.426182117071779,8.285413302905427,5.043025393308211,9.489951262526564,9.760839733037107,9.184948006989632,15.687043306876571,30.03637141861644,8.731392413403794,2.240062952350838,3.011811213283712,1.671424365825777,1.868,26.927487822573514,0.5838378084356347,29.90395623709978,36.48281248318046,21.65647251588155,-21.62558706750965,-20.511829520687368,-22.56831468954533,1,0,0
39192,149.8059150066472,2.3131111429324736,0,0,0,28.33858410736305,-99.0,29.414011808279824,28.522883633148805,26.64724485960605,-99.0,1.4967717220258676,-0.1340754192379969,0.9681622967094112,2.973941667880381,12.37812731501204,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,6.692603200860141,8.6535368940442,5.572413338242684,45.65591860621969,46.0659996694629,45.23681567509091,3.272584552391414,4.764598627041188,2.4276362225578816,1.405,6.438701951374664,8.426056803057694,4.922601605327192,9.864869116761174,10.4259748879455,9.444874101724754,39.00506536510959,146.57988057590808,15.855454276733932,3.26130346561116,4.671573227810561,2.1423191524859537,0.914,2.8144650380799936,0.5040952914491043,74.19563319962528,99.83580907180098,52.23782517136,-21.720404180756223,-20.75107930746488,-22.793376282418947,0,1,0
42832,149.9615838525319,2.0955457143989853,0,0,0,-99.0,30.00133481838836,28.426015453839163,28.410962921646277,26.409998518783727,-99.0,-0.2618590762614738,0.2765729854517441,3.93162186158676,4.814666861194516,25.175523804657065,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,7.573569748927967,9.246563522607728,6.057704521075992,45.99233718122113,46.51432186393463,45.58054606270788,3.6606298835703424,4.825241903323647,2.785783099105759,0.15,7.930322388097961,9.312217427904736,5.708443080697203,10.397310260141676,11.382151428172842,9.82509600575494,133.23765846210443,1265.4898667673388,35.63015021845979,3.588533076552877,4.791351100660787,2.506561649695686,0.094,0.8828330685111414,0.6537812701938795,3.288882868630688,6.567547905127565,1.7110778722306696,-22.426443875306724,-21.508139300711704,-23.485904513464263,0,1,0
42963,150.00515258917886,2.080817614456971,0,0,0,-99.0,30.15333159156045,28.284047031252268,28.16217863189712,26.268475336625308,-99.0,-0.063408335053674,0.2928886387409767,3.2748463661403577,4.62890407350419,20.96136731979488,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,8.144566032575232,9.449592153388572,6.285505381682822,46.1451468878611,46.74584652154956,45.68681355546936,3.6803139091451222,5.026803277324084,2.749679855826981,0.072,8.134470870391386,9.18039534496726,5.844764753730867,10.461862339614388,11.3713241891402,9.855977239443614,152.87675197009293,1261.3853321502993,40.51407563607341,3.326222560032511,4.698896918549764,2.371463075372509,0.096,0.7311276549861071,0.6975587308910379,3.3640064498853297,6.782498173955149,1.7589899878112836,-22.732995669213643,-21.659096888924243,-23.88723557446661,0,1,0
44171,149.90735628761283,2.127402538506816,0,0,0,-99.0,-99.0,28.50493680993969,27.47373482865017,25.7503659779297,-99.0,-0.2393973929422426,-0.4347401666334017,1.857905220524123,5.661798760944894,23.488316367939508,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,7.190796540784916,9.171694101304336,5.622930682856678,45.87498611313941,46.264376110133206,45.47764907835025,2.645044918022877,3.526537077354922,2.178621082014893,0.309,6.937180464096316,8.865751993830097,4.956905756475208,10.117301593826364,10.506466969450685,9.831145367443488,69.95833629100721,167.84710807874498,34.01330162391794,2.426585378977543,3.430437587691513,1.7799846046333354,0.442,4.4112278974613846,0.619721640666017,8.273894357518532,14.55797363736606,3.7903421814077816,-22.18174134556034,-21.424322481294173,-22.99212743719857,0,1,0
46758,149.9786842775334,2.1262843983828583,1,0,0,26.89837229912516,26.9842826984376,26.49607129398184,25.155860533313728,23.512209406742144,23.62471294146356,4.3848262105253815,2.594944857282157,10.361171921384525,45.07667108951356,161.7907301090775,51.264867070937534,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,5.731593110557602,5.904169023377771,5.497461389848428,46.2826762582406,46.35397953940005,46.1974768469678,2.476599341383368,2.62797561060343,2.3162011567558847,5.041,5.243050878806188,5.470223931375977,5.041047473931279,9.55278059963016,9.68748883302134,9.465943021679674,30.947359515589905,39.57669878795288,25.906224430318574,2.028959204733188,2.150175801845976,1.908335686769389,0.372,1411.0915069298317,0.56992631768107,4.846879275634068,5.252344705484551,4.846879275634068,-24.153300161605543,-23.837645190814875,-24.34979913030079,1,0,0
47467,149.9245681807193,2.152193017829606,1,0,0,27.361319613435896,27.30896755739249,27.52125025861317,26.534268476352825,24.923907076011584,24.12239594669768,3.4042213527725704,2.7323738587452926,3.500805013776415,11.326712798481111,38.291748282995925,32.16442654053856,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,5.374698322250477,5.675711281792215,5.171560951190312,46.20066650397426,46.40519230975267,45.96330549446861,4.339204928862359,4.905947474774738,3.754117890241513,0.265,5.361086819388971,5.71555817370415,5.0671142130057705,9.855502538442886,10.028726455715711,9.641135204687542,48.03089130869263,63.38172766980325,34.859608401123026,3.000842506094972,3.3931360356436246,2.618712005194321,0.233,756.619411245199,0.5869970170185703,23.88533839479852,27.474747935713623,20.05055574814984,-23.875448212364333,-22.94692860366749,-24.59763773709195,1,0,0
47745,149.9941559283751,2.129705401459819,1,0,0,27.939258674260437,28.94728393493012,27.531917430259757,27.267503187356795,25.699896646417795,25.47703321343608,1.6532979002895487,0.6264297076543218,5.412869325943474,8.414119395314996,29.25740855424408,9.321060769704044,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,5.856063386967549,6.357555680089964,5.490518043990228,45.495162985592046,45.69496311077869,45.264648604121824,2.6659506959177346,3.1452614718555267,2.1293727472413084,2.578,5.771205753650863,8.075889738554839,5.24012922912744,9.125208960367164,9.561803466828572,8.848843081041096,10.214099636192405,21.89098115759567,6.045829905636218,2.218067415245082,2.736488931050775,1.4923230863442618,2.07,55.89382431885706,0.5635461084392823,38.919871140909706,42.366342008512575,33.83262954578951,-21.87146714844684,-21.12111439960712,-22.456170222385712,1,0,0
48256,150.01623140603678,2.1261754415496776,1,0,0,27.73691206840109,-99.0,29.7102645780428,27.140700717325583,24.71173933248922,24.17405455629011,2.1431380938083127,-1.0547169999511803,0.6848000959358973,9.332589526720856,68.38705640559023,40.76974080960349,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,6.281537938405082,8.06563512238655,5.85024109458713,46.33890731429312,46.46932002146617,46.17278898213169,3.5312147363073088,4.080388062319108,2.8532841954638504,5.766,5.659809011195957,6.354039752669409,5.245262427921497,9.59624343033712,9.841156457542692,9.43646804580149,33.5122155237174,55.1868897586016,24.14484249670961,3.150671437766191,3.420685601924652,2.8000247137747856,3.94,1202.59948186135,0.5887593729651954,14.487431934758062,19.55357578821248,11.40852565639753,-23.77595090809901,-23.056535420121044,-24.28851778702603,1,0,0
48826,149.9213399854385,2.1656823314685405,0,0,0,27.417778775150584,27.241857954799315,26.402811432653884,25.974192578119705,24.22603788857669,-99.0,4.15956919078106,1.9581899309888355,10.95089847981378,21.393675296807444,81.31284760688636,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,5.688340395203036,5.964335482491022,5.4227125078838885,46.33028301158854,46.54371442643605,46.14501491372125,3.858461700595746,4.902176394962621,3.277920758241878,2.551,5.6296892136291365,5.848770815604677,5.342842517419756,10.923934451769448,11.18825617829396,10.675672650823572,399.9714921932127,726.2516399904325,235.93999629131628,3.9187641120320102,4.59699822676585,3.417684850597298,3.204,22.276528095919275,0.5984347760721969,23.84730954780529,25.758977461042797,20.98013044469386,-23.900506916957696,-23.33086563219438,-24.45215773343604,0,1,0
54535,149.99535085913263,2.193400656422372,0,0,0,28.192656907356827,28.59300704207889,27.131905419916663,26.58816215291152,24.858370253172705,-99.0,0.8374404310235615,0.5803003190381473,4.6614322031714925,8.329709386592038,37.83845880092216,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,7.604581829607349,9.203576017511333,5.713692358149663,46.41090212858143,46.84487809758731,45.970044763566776,3.1064749333012727,4.116265020127847,2.4721614080724827,0.825,7.711610148531935,9.172287063644252,5.196207003129573,10.773915048597337,11.164929510811197,10.37009409962276,297.220277806533,750.8067990735111,119.53348106172896,2.773265077876858,4.035318036909773,2.1669585980163872,0.774,4.694571308895004,0.5622541068721691,13.097242227794627,15.546008886259004,10.941202701651353,-23.44565742397934,-22.54915282156188,-24.32051189647477,0,1,0
59162,149.9594889591681,2.247457399356821,1,0,0,29.29669043177573,29.638604420087592,29.19006210784478,27.576028740728617,25.95644047413883,25.99521833951639,0.6923224628660192,0.2896873390007848,1.5367100789509625,9.00457378527359,30.202340064165785,9.747159120361752,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,5.989491816570899,6.43534012121944,5.611493091667943,45.30172791939805,45.45263551320677,45.12682347924599,2.172123288689659,2.5226771365313203,1.8548365534038105,0.722,5.851608047476631,8.18680930185421,5.281609687909457,8.765683590859904,9.00924702051414,8.597963901356227,5.010104903541086,8.299226633223814,3.4296547333715752,1.8648741872524817,2.125076267890685,1.3784361193816472,0.249,51.3088243834685,0.617267561306876,12.183160504605016,17.35793611325551,6.920901596902013,-21.372706921872904,-20.76456293896644,-21.835045706640617,1,0,0
67603,149.93965235588965,2.117814850299751,0,0,0,27.867600724938452,29.77684260064952,27.62511914004948,28.570842423174764,26.75303381067666,-99.0,1.651776042579775,0.2292161681919703,4.274623154898997,2.1218045432491426,9.544033733326016,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,6.649677430574641,8.738013694247414,5.552507489499701,45.678092501953145,46.18520819535252,45.193097162300674,3.885420598560595,5.220623428234541,2.6152579450390028,2.54,7.112305124634354,8.957694218412659,5.119891777284631,10.044024279779867,11.062778222289928,9.4686670070253,62.0632686827606,633.3671981986146,16.7643555191984,4.164047483715887,5.200828193911395,2.600029029843685,2.403,3.547059378194487,0.6609066230161836,9.602053593857136,18.669296890432143,3.5538917017644573,-21.9742372894464,-20.762593700501775,-22.946633313150457,0,1,0
73111,149.97204578913875,2.1422718992151752,1,0,0,28.61982462387031,29.817452723262576,27.881153557495143,28.413522551513243,26.84475306497664,25.29363074857025,1.4167366840679112,0.3099559942536349,4.376314873703338,3.337846870459161,11.367599355537106,16.542455641150106,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,8.395820422099899,9.522764281980274,6.9411721134256,46.13090103801743,46.465876204730506,45.85418647075908,4.214679529828747,5.427513974059389,2.745665044834664,2.445,5.824742056863209,8.160912513674417,4.719953128401869,9.775347805382866,10.175268973216014,9.470375016271952,32.10303895271416,76.62646192468337,16.086489056719266,3.478248925691692,4.230404377673681,2.7085628333807183,2.247,231.7733788179065,0.5299677640762713,23.48798059681285,30.541787511030403,16.214710633343618,-22.481466056128475,-21.594073064925983,-23.549173082978548,1,0,0
74963,149.9863706502487,2.1504971668297004,1,0,0,26.38488119464101,27.96216866148841,28.823322930730587,27.63918877837003,26.00704105318497,25.20571399582873,5.440729000914973,0.9119356976849518,1.163177110044959,4.365940164829888,15.56533952052202,11.42354124879826,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,5.361253275352647,5.622879865472256,4.564123031488415,45.96203720149048,46.11012854050564,45.74394873335158,5.123363816466474,5.678207406948335,4.397482075833819,13.591,5.009485539700017,5.230487708856505,4.878287942183914,9.17323437163938,9.369029270239054,9.000163570931802,12.3726529235456,17.809411476994637,8.79472146556203,4.309633205129483,4.957451103440346,3.581354662833954,9.858,124.23008134236,0.5714664592232586,10.891962451741868,17.73161334725484,4.951582632556409,-23.573628304274337,-22.777650890340336,-23.96623240280485,1,0,0
79051,150.01126546504383,2.167907337995711,1,0,0,28.52893017573477,28.000973589961923,28.766227204673875,28.37451036772381,26.780587115738367,25.935744653827054,0.9573553602903456,1.8124108873105016,1.9627660746431237,3.332944982334527,12.221501865647454,9.51511655603278,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,6.224047713773404,7.889364765395464,5.418584281006802,45.60175090576609,45.851281675432,45.29037761578496,4.123537060102073,5.1354755346357175,2.720570222980552,0.397,6.904359074454318,8.309666434873703,5.469525271542201,9.458972939169756,9.706793510352432,9.118981512654775,15.248398644755934,25.36112433246497,8.498251433030527,2.093849831446301,2.8845438377428567,1.489526989258007,0.564,67.74729603109039,0.5609665259045685,44.42816209539615,51.35697772016601,38.18198625059056,-21.939795217085678,-20.901241399752383,-22.75781733870252,1,0,0
80251,149.90922061665606,2.211260739365007,1,0,0,28.712817492726504,-99.0,27.868431612482397,29.029468208491373,26.209367298575504,25.6173057320267,0.9436497207244988,-0.978916935821624,3.9762902495710266,1.714763694082974,18.32752429160731,8.458901826790767,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,7.6468500530163155,8.549584935418846,5.926856135145886,45.91376033358645,46.3174902872365,45.59408715361048,3.834579330179136,4.884961971388732,3.0325182884330237,4.017,5.911475988107146,7.794077387811887,5.409781805707685,9.14719058096159,9.466375797265409,8.942851928988766,11.37726019414742,21.83574096722528,7.467195425727267,3.12153383139524,3.582362166073802,2.4635806295102958,5.816,60.65893233521146,0.5924602860980672,14.003071139433343,20.16755085248186,8.484348052073493,-22.472275471523712,-21.59513033671236,-23.204755897720045,1,0,0
84781,149.9836581447721,2.2101358143061414,0,0,0,28.65222964438277,28.32299094676987,29.00285062925915,28.474587275149364,26.116927068634965,-99.0,1.5353886488870374,1.124406014920564,0.9086437783769497,2.0083155775586827,12.964718202438316,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,6.544255052793557,8.26215414324621,5.656858771493176,46.06980430404148,46.473039657249984,45.68155824554174,4.273880595959137,5.379668221062244,3.1328168121927726,0.713,5.853402257993163,8.042124641418145,4.747360046351009,10.287836332774749,10.788222599342758,9.846713689933065,100.56433752848476,327.73918672823186,40.40891619763032,4.223530775335658,5.284345135970444,2.894936958597276,0.177,3.3642233382438578,0.5750363061806384,5.714372431181405,10.92549327020508,2.4009939295364657,-22.9251684597792,-21.95003248308036,-23.80326650075901,0,1,0
